Level 1: Pediatrics,OTED 61600,002,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61600', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Jan 16, 2024 - Mar 09, 2024', 'Experiential', 'Esmeralda   Cordova (P)')"
Level 1: Pediatrics,OTED 61600,003,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61600', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Jan 16, 2024 - Mar 09, 2024', 'Experiential', 'Perla   McLaurin (P)')"
Level 1: Pediatrics,OTED 61600,005,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61600', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Karen C.  Reichert (P)')"
Level 1: Pediatrics,OTED 61600,006,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61600', 'Class/Lecture', '8:00 am - 4:00 pm', 'W', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Esmeralda   Cordova (P)')"
Level 1: Pediatrics,OTED 61600,007,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61600', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Perla   McLaurin (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,001,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'W', 'TBA', 'Jan 16, 2024 - Mar 09, 2024', 'Experiential', 'John   Dudzik (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,002,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Jan 16, 2024 - Mar 09, 2024', 'Experiential', 'Corrinne   Lukkes (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,003,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Jan 16, 2024 - Mar 09, 2024', 'Experiential', 'Teresa   Morreale (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,004,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Jan 16, 2024 - Mar 09, 2024', 'Experiential', 'Leah   McDonald (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,006,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'W', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'John   Dudzik (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,007,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'John   Dudzik (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,008,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Teresa   Morreale (P)')"
"Level 1: Adult Physical Health, Wellness, and Prevention",OTED 61700,009,,,,Other Off Campus Location Campus,Experiential Schedule Type,Traditional Instructional Method,"('OTED 61700', 'Class/Lecture', '8:00 am - 5:00 pm', 'F', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Leah   McDonald (P)')"
Capstone: Occupational Justice and the Community,OTED 61800,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('OTED 61800', 'Class/Lecture', '9:00 am - 12:00 pm', 'R', 'Dorothy Day Hall DO 013', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Allison N.  Richardson (P)')"
Capstone: Occupational Justice and the Community,OTED 61800,002,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('OTED 61800', 'Class/Lecture', '9:00 am - 12:00 pm', 'R', 'Dorothy Day Hall DO 013', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Eron   Bozec (P)')"
Capstone: Occupational Justice and the Community,OTED 61800,003,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('OTED 61800', 'Class/Lecture', '9:00 am - 12:00 pm', 'R', 'Dorothy Day Hall DO 013', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Amrendra   Kumar (P)')"
"Life, Career and the Emerging Workplace",ORGL 32000,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ORGL 32000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Michael   Cherry (P)')"
Social Theory,ORGL 33000,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ORGL 33000', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'James R  Rink (P)')"
Organizational Research Analysis,ORGL 44000,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ORGL 44000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Tracy   Elazier (P)')"
Capstone: The Future of Leadership,ORGL 45000,LT1,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ORGL 45000', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Michael   Cherry (P)')"
"Leadership: Theories, Practices and Context",ORGL 50900,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 50900', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'Lesley   Page (P)')"
"Leadership: Theories, Practices and Context",ORGL 50900,002,,,,Oak Brook Campus,Seminar Schedule Type,Blended Instructional Method,"('ORGL 50900', 'Class/Lecture', '6:00 pm - 10:00 pm', 'W', 'Oakbrook OB 739A', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Craig M  Herr (P)')"
Assessing Leadership Skills,ORGL 51200,001,,,,Oak Brook Campus,Seminar Schedule Type,Blended Instructional Method,"('ORGL 51200', 'Class/Lecture', '6:00 pm - 10:00 pm', 'T', 'Oakbrook OB 743', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'Walter L  Smith (P)')"
Assessing Leadership Skills,ORGL 51200,002,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 51200', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Walter L  Smith (P)')"
"Communication, Persuasion, Motivation, & Engagement",ORGL 51900,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 51900', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'Sheila   Boysen (P)')"
Leading Change,ORGL 52400,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 52400', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'Craig M  Herr (P)')"
Introduction to Change Management,ORGL 53100,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 53100', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Jeffrey   Bailey (P)')"
Conflict Management and Employee Engagement,ORGL 53800,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 53800', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Sheila   Boysen (P)')"
Leading Diverse Teams and Conflict Management,ORGL 53850,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 53850', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Lesley   Page (P)')"
Mentoring and Coaching,ORGL 54500,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 54500', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'James R  Rink (P)')"
Introduction to Professional and Executive Coaching,ORGL 54600,001,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ORGL 54600', 'Online', '6:00 pm - 10:00 pm', 'M', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Experiential', 'Sheila   Boysen (P)')"
"Coaching Methodologies, Assessments, and Research",ORGL 54750,001,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ORGL 54750', 'Online', '6:00 pm - 10:00 pm', 'M', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Experiential', 'Michael   Cherry (P)')"
Organizational Cultures and Systems,ORGL 56100,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 56100', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'Craig M  Herr (P)')"
Introduction to Strategic Human Resource Management,ORGL 56200,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 56200', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'Sheila   Boysen (P)')"
"Fostering Diversity, Equity, Inclusion and Belonging",ORGL 56300,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 56300', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Lesley   Page (P)')"
Finance as Organizational Text,ORGL 56500,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 56500', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Geneva L  Reed (P)')"
"Ethics, Critical Thinking, and Decision Making",ORGL 59100,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ORGL 59100', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Seminar', 'Lesley   Page (P)')"
Capstone: Leadership and the Future,ORGL 59500,001,,,,Online Campus,Capstone Schedule Type,Online Instructional Method,"('ORGL 59500', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Capstone', 'Sheila   Boysen (P)')"
Fundamentals of Litigation for Paralegals,PRLG 20100,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PRLG 20100', 'Class/Lecture', '11:00 am - 11:50 am', 'MWF', 'Benilde BE 164', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Huma   Zia (P)')"
"Legal Research, Analysis, and Writing for Paralegals",PRLG 30100,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PRLG 30100', 'Class/Lecture', '9:30 am - 10:45 am', 'TR', 'Benilde BE 170', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Angela   Koconis-Gibson (P)')"
Ethics and Professional Responsibility for Paralegals,PRLG 30300,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PRLG 30300', 'Class/Lecture', '12:30 pm - 1:45 pm', 'TR', 'Benilde BE 170', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Angela   Koconis-Gibson (P)')"
Torts and Personal Injury Law for Paralegals,PRLG 31000,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PRLG 31000', 'Class/Lecture', '1:00 pm - 1:50 pm', 'MWF', 'De La Salle DL 209', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Donald   Gardiner (P)')"
Basic Contract Law for Paralegals,PRLG 31200,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PRLG 31200', 'Class/Lecture', '2:00 pm - 2:50 pm', 'MWF', 'Benilde BE 156', 'Jan 17, 2024 - May 11, 2024', 'Lecture', 'Mary K  Duggan (P)')"
Family Law for Paralegals,PRLG 31800,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PRLG 31800', 'Class/Lecture', '11:00 am - 12:15 pm', 'TR', 'Benilde BE 170', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Angela   Koconis-Gibson (P)')"
Paralegal Capstone:  Practicum,PRLG 40100,001,,,,Online Campus,Directed Study Schedule Type,Online Instructional Method,"('PRLG 40100', 'Online', '9:00 am - 9:50 am', 'MWF', 'Online Meeting', 'Jan 17, 2024 - May 11, 2024', 'Directed Study', 'Huma   Zia (P)')"
Introduction to Philosophy,PHIL 11000,001,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 11000', 'Class/Lecture', '8:00 am - 9:15 am', 'TR', 'Dorothy Day Hall DO 007', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Paula   Landerreche Cardillo (P)')"
Introduction to Philosophy,PHIL 11000,002,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 11000', 'Class/Lecture', '6:00 pm - 8:40 pm', 'W', 'Academic Science Center AS 124S', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Mark   Eleveld (P)')"
Introduction to Philosophy,PHIL 11000,003,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 11000', 'Class/Lecture', '9:30 am - 10:45 am', 'TR', 'Dorothy Day Hall DO 007', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Paula   Landerreche Cardillo (P)')"
Introduction to Philosophy,PHIL 11000,004,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 11000', 'Class/Lecture', '5:00 pm - 7:30 pm', 'T', 'Academic Science Center AS 118S', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Danny   Khananisho (P)')"
Introduction to Philosophy,PHIL 11000,005,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 11000', 'Class/Lecture', '5:00 pm - 7:30 pm', 'M', 'Academic Science Center AS 124S', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Mark   Eleveld (P)')"
Introduction to Philosophy,PHIL 11000,006,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('PHIL 11000', 'Online', '8:00 am - 8:50 am', 'MWF', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Aaron   Bartolome (P)')"
Introduction to Philosophy,PHIL 11000,008,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 11000', 'Class/Lecture', '2:00 pm - 3:15 pm', 'TR', 'Academic Science Center AS 124S', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Gregory J  Harms (P)')"
Introduction to Philosophy,PHIL 11000,LT1,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('PHIL 11000', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Seminar', 'Mark   Eleveld (P)')"
Philosophy of Self Care,PHIL 11200,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 11200', 'Class/Lecture', '10:00 am - 10:50 am', 'MWF', 'De La Salle DL 250', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Karen E  Davis (P)')"
Introduction to Ethics,PHIL 21500,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '8:00 am - 8:50 am', 'MWF', 'Academic Science Center AS 018S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Brian R  Brown (P)')"
Introduction to Ethics,PHIL 21500,002,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '9:00 am - 9:50 am', 'MWF', 'Academic Science Center AS 018S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Brian R  Brown (P)')"
Introduction to Ethics,PHIL 21500,003,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '10:00 am - 10:50 am', 'MWF', 'Academic Science Center AS 018S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Brian R  Brown (P)')"
Introduction to Ethics,PHIL 21500,005,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '11:00 am - 12:15 pm', 'TR', 'Academic Science Center AS 124S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Arsalan   Memon (P)')"
Introduction to Ethics,PHIL 21500,006,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '12:30 pm - 1:45 pm', 'TR', 'Academic Science Center AS 018S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Mary K  Duggan (P)')"
Introduction to Ethics,PHIL 21500,007,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '2:00 pm - 3:15 pm', 'TR', 'Academic Science Center AS 030S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Arsalan   Memon (P)')"
Introduction to Ethics,PHIL 21500,008,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '3:30 pm - 4:45 pm', 'TR', 'Academic Science Center AS 030S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Arsalan   Memon (P)')"
Introduction to Ethics,PHIL 21500,009,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 21500', 'Class/Lecture', '6:00 pm - 8:40 pm', 'T', 'Academic Science Center AS 124S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Gregory J  Harms (P)')"
Introduction to Ethics,PHIL 21500,010,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('PHIL 21500', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Gregory J  Harms (P)')"
Introduction to Ethics,PHIL 21500,011,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('PHIL 21500', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Daniel   Steele (P)')"
Introduction to Ethics,PHIL 21500,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('PHIL 21500', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Nathan R  Agee (P)')"
Introduction to Ethics,PHIL 21500,LT2,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('PHIL 21500', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Nathan R  Agee (P)')"
Philosophy and Film,PHIL 23500,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('PHIL 23500', 'Online', '11:00 am - 12:15 pm', 'TR', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Nathan R  Agee (P)')"
Reasoning and Standardized Test-Taking,PHIL 30700,001,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 30700', 'Class/Lecture', '9:30 am - 10:45 am', 'TR', 'Academic Science Center AS 124S', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Mary K  Duggan (P)')"
Philosophy of Rights,PHIL 35500,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHIL 35500', 'Class/Lecture', '11:00 am - 12:15 pm', 'TR', 'Dorothy Day Hall DO 007', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Paula   Landerreche Cardillo (P)')"
Metaphysics and Epistemology,PHIL 39600,001,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHIL 39600', 'Class/Lecture', '12:30 pm - 1:45 pm', 'TR', 'Academic Science Center AS 030S', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Arsalan   Memon (P)')"
Elementary Laboratory Physics,PHYS 10000,001,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHYS 10000', 'Class/Lecture', '1:00 pm - 1:50 pm', 'MWF', 'Academic Science Center AS 008L', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Roger   Johnston (P)')"
Introduction to Astronomy,PHYS 10500,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('PHYS 10500', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'James A  Hofmann (P)')"
Integrated Science 1,PHYS 12000,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHYS 12000', 'Class/Lecture', '11:00 am - 11:50 am', 'MWF', 'Academic Science Center AS 008L', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Philip   Chumbley (P)')"
Integrated Science 1 Lab,PHYS 12100,001,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('PHYS 12100', 'Lab', '2:00 pm - 3:50 pm', 'M', 'Academic Science Center AS 008L', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'Philip   Chumbley (P)')"
College Physics 2,PHYS 20500,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('PHYS 20500', 'Class/Lecture', '8:00 am - 8:50 am', 'MWF', 'Academic Science Center AS 019S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'John C  Parker (P)')","('PHYS 20500', 'Online', 'TBA', 'T', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'John C  Parker (P)')"
College Physics 2 Lab,PHYS 20600,001,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('PHYS 20600', 'Lab', '10:00 am - 11:50 am', 'T', 'Academic Science Center AS 008L', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'John C  Parker (P)')"
College Physics 2 Lab,PHYS 20600,002,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('PHYS 20600', 'Lab', '12:00 pm - 1:50 pm', 'T', 'Academic Science Center AS 008L', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'John C  Parker (P)')"
General Physics 1,PHYS 21000,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHYS 21000', 'Class/Lecture', '10:00 am - 10:50 am', 'MWF', 'Academic Science Center AS 004L', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Ryan J  Hooper (P)')"
General Physics 1 Lab,PHYS 21100,001,,,,Romeoville Campus,Lab Schedule Type,Blended Instructional Method,"('PHYS 21100', 'Class/Lecture', '2:00 pm - 3:50 pm', 'M', 'Academic Science Center AS 004L', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'Ryan J  Hooper (P)')"
General Physics 2,PHYS 21500,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHYS 21500', 'Class/Lecture', '10:00 am - 10:50 am', 'MWF', 'Academic Science Center AS 155A', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Joseph F  Kozminski (P)')"
General Physics 2,PHYS 21500,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('PHYS 21500', 'Online', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Joseph F  Kozminski (P)')"
General Physics 2 Lab,PHYS 21600,001,,,,Romeoville Campus,Lab Schedule Type,Blended Instructional Method,"('PHYS 21600', 'Class/Lecture', '12:00 pm - 1:50 pm', 'R', 'Academic Science Center AS 008L', 'Jan 18, 2024 - May 11, 2024', 'Lab', 'James A  Hofmann (P)')"
General Physics 3,PHYS 21800,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHYS 21800', 'Class/Lecture', '1:00 pm - 1:50 pm', 'MWF', 'Academic Science Center AS 014L', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Philip   Chumbley (P)')"
General Physics 3 Lab,PHYS 21900,001,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('PHYS 21900', 'Class/Lecture', '9:00 am - 10:50 am', 'R', 'Academic Science Center AS 004L', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'James A  Hofmann (P)')"
Research Methods Seminar ,PHYS 29600,001,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHYS 29600', 'Class/Lecture', '12:00 pm - 12:50 pm', 'F', 'Academic Science Center AS 004L', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'James A  Hofmann (P)')"
Mechanics,PHYS 30000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('PHYS 30000', 'Class/Lecture', '9:00 am - 9:50 am', 'MWF', 'Academic Science Center AS 119S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Daiva V  Mikunas (P)')","('PHYS 30000', 'Class/Lecture', '8:00 am - 8:50 am', 'T', 'Academic Science Center AS 014L', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Daiva V  Mikunas (P)')"
Analog and Digital Electronics ,PHYS 31100,001,,,,Romeoville Campus,Lab Schedule Type,Traditional Instructional Method,"('PHYS 31100', 'Class/Lecture', '10:00 am - 10:50 am', 'MWF', 'Academic Science Center AS 014L', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'Philip   Chumbley (P)')","('PHYS 31100', 'Class/Lecture', '9:00 am - 11:50 am', 'R', 'Academic Science Center AS 014L', 'Jan 16, 2024 - May 11, 2024', 'Lab', 'Philip   Chumbley (P)')"
Modern Physics,PHYS 34100,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHYS 34100', 'Class/Lecture', '1:00 pm - 1:50 pm', 'MWF', 'Academic Science Center AS 004L', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Ryan J  Hooper (P)')"
Computational Electrodynamics,PHYS 41100,001,,,,Romeoville Campus,Seminar Schedule Type,Traditional Instructional Method,"('PHYS 41100', 'Class/Lecture', '11:00 am - 11:50 am', 'MWF', 'Academic Science Center AS 004L', 'Jan 16, 2024 - May 11, 2024', 'Seminar', 'Ryan J  Hooper (P)')"
Solid State Physics ,PHYS 44200,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('PHYS 44200', 'Class/Lecture', '1:00 pm - 1:50 pm', 'MWF', 'Academic Science Center AS 032S', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'John C  Parker (P)')"
Capstone Project,PHYS 46500,001,,,,Romeoville Campus,Capstone Schedule Type,Traditional Instructional Method,"('PHYS 46500', 'Class/Lecture', '12:00 pm - 12:50 pm', 'M', 'Academic Science Center AS 004L', 'Jan 16, 2024 - May 11, 2024', 'Capstone', 'James A  Hofmann (P)')"
Undergraduate Research,PHYS 47000,001,,,,Romeoville Campus,Directed Study Schedule Type,Directed Study Instructional Method,"('PHYS 47000', 'Arranged', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Directed Study', 'Joseph F  Kozminski (P)')"
Undergraduate Research,PHYS 47000,004,,,,Romeoville Campus,Directed Study Schedule Type,Traditional Instructional Method,"('PHYS 47000', 'Arranged', 'TBA', '', 'Arranged by Instructor/Dept', 'Mar 18, 2024 - May 11, 2024', 'Directed Study', 'James A  Hofmann (P)')"
